recording_id,segment_idx,disfluency_type,clip_path,text
270296,2,filler_आ,outputs\disfluency_clips\270296_2_filler_आ.wav,टीचर से मिलने के बाद आपने
270296,3,filler_मतलब,outputs\disfluency_clips\270296_3_filler_मतलब.wav,हां कैम्पस घूमने के बाद मैं अपने दोस्तों से मतलब कॉलेज में नए- नए दोस्तों से मिलना स्टार्ट किया कि कैसा है दोस्त बनाए क्लब और इवेंट पे हिस्सा लेना स्टार्ट कर दिया हमारे कॉलेज में
270296,4,filler_आ,outputs\disfluency_clips\270296_4_filler_आ.wav,आ डांस का क्लब था इवेंट में हिस्सा लेना स्टार्ट किया
270296,6,filler_तो,outputs\disfluency_clips\270296_6_filler_तो.wav,जी तो सर कैसे करना है
270296,7,filler_मतलब,outputs\disfluency_clips\270296_7_filler_मतलब.wav,सर इससे पहले जो मैंने विजिट की मतलब कॉल अटेंड की इसमें कोई नहीं बोल रहा था।
270296,12,filler_मतलब,outputs\disfluency_clips\270296_12_filler_मतलब.wav,सर इसलिए पहले मेरे साथ कोई मतलब टॉक नही कर रहा था
270296,13,repetition_जी,outputs\disfluency_clips\270296_13_repetition_जी.wav,जी जी . जी जी .हाँजी हाँजी ।
270296,20,filler_मतलब,outputs\disfluency_clips\270296_20_filler_मतलब.wav,जी फर्स्टली सब एक्ससिटेड होते हैं मतलब थोड़ी घबराहट भी होती है क्या है क्या है न्यू हाँ जी
270296,21,filler_उम,outputs\disfluency_clips\270296_21_filler_उम.wav,टाईम स्कोर कैम्पस को घूमने के लिए भी मतलब एक्सप्लोर करने के लिए भी उम्म वो ए तब इंटरेस्टेड होते हैं कि कैसी क्या है
270296,23,repetition_नहीं,outputs\disfluency_clips\270296_23_repetition_नहीं.wav,नहीं नहीं हमारे कैंपस में रैगिंग नहीं थी रेगिंग वगैरा कुछ भी नहीं थी हांजी
270296,24,repetition_न्यू,outputs\disfluency_clips\270296_24_repetition_न्यू.wav,क्लब और इन में हिस्सा लिया उसमें न्यू न्यू क्लब थे जैसे डांसिंग क्लब हो गया पेंटिंग क्लब हो गया प्लांटेशन क्लब हो गया
270296,32,repetition_हांजी,outputs\disfluency_clips\270296_32_repetition_हांजी.wav,हांजी हांजी
270296,33,repetition_नहीं,outputs\disfluency_clips\270296_33_repetition_नहीं.wav,हा जी नहीं नहीं नहीं मेरी लोग हैं जी मैरिड हूं हा जी
270296,36,repetition_नहीं,outputs\disfluency_clips\270296_36_repetition_नहीं.wav,"नहीं नहीं , सर पर नो।"
270296,41,filler_मतलब,outputs\disfluency_clips\270296_41_filler_मतलब.wav,वो तो सबकी मतलब एक दिन होनी है मतलब अनमैरिड ज्यादा लाइफ अच्छी होती है कि कोई रिस्पॉन्सिबल टाइम रिस्पोंस नहीं होती कुछ भी नहीं होता अपनी लाइफ अपनी तरीके से एंजॉय करो
270296,42,repetition_खाओ,outputs\disfluency_clips\270296_42_repetition_खाओ.wav,हां खाओ खाओ
270291,0,filler_आ,outputs\disfluency_clips\270291_0_filler_आ.wav,मेरी आवाज आ रही आपको
270291,1,filler_हम्म,outputs\disfluency_clips\270291_1_filler_हम्म.wav,हुम्म हम्म
270291,3,filler_आ,outputs\disfluency_clips\270291_3_filler_आ.wav,कैंपस घूमे फिर आप
270291,5,filler_आ,outputs\disfluency_clips\270291_5_filler_आ.wav,एक बात कहूँ आपसे हा मेरी आवाज आ रही है आप लाइक ऐसे बात क्यों कर रही हो जैसे कोई पैराग्राफ पढ़ता है जैसे
270291,6,filler_आ,outputs\disfluency_clips\270291_6_filler_आ.wav,आप नॉर्मली ऐसे बात करो ना जैसे हम बात करते हैं कॉल पे।
270291,7,filler_आ,outputs\disfluency_clips\270291_7_filler_आ.wav,आपका
270291,8,filler_आ,outputs\disfluency_clips\270291_8_filler_आ.wav,जी जी कोई बोल ही नही रहा था उसके अंदर अच्छा आपका मतलब सेकंड कॉल है पूरा अभी ज अभी जॉइन करा आपने है ना सेवेंथ कॉल है अच्छा सेवेंथ
270291,9,filler_आ,outputs\disfluency_clips\270291_9_filler_आ.wav,ओके देटस ग्रेट अ. बट मैं ये कहना चाहूंगा कि आप न अगर ऐसे करोगे न तो वो सामने वाला न यह कहेगा न अरे ये तो पैराग्राफ से सुना के एकदम से फिर वो बोर सा हो जाता है इंसान सामने वाला अगर
270291,10,filler_आ,outputs\disfluency_clips\270291_10_filler_आ.wav,टू वे कन्वर्सेशन नहीं होती ना इन्सान की अगर हम दोनों लेकिन दूसरे से बात ना करें मैं आपसे पूछूँ और तुम्हारा के पहला कैसा दिन था ये वो तुम बताओ यार बहुत अच्छा लगा उसमें ना थोड़ा सा फील होना चाहिए बातों में
270291,11,filler_आ,outputs\disfluency_clips\270291_11_filler_आ.wav,नहीं नही नही मैं आपको नही जानता ना आप मुझ जानती ना हम जान सकते हैं इस कॉल पर नाम तक नहीं बता सकते हैं लेकिन यह है कि एक एजा फ्रेंड हम लोग बात कर सकते हैं एक दूसरे को जान सकते हैं बस ऐसा नॉर्मल सिर्फ इस कॉल तक के लिए
270291,12,filler_आ,outputs\disfluency_clips\270291_12_filler_आ.wav,"उसके बाद मैं भी नहीं जानता आपको आप भी नहीं जानती मुझे आप कह रहती हो मैं नहीं जान सकता मैं कह रहता हूं आप नहीं जान सकती तो इसी कॉल पर जो दस, पंद्रा मिनट बीस मिनट मैक्स बीच मिनट का कॉल है ज़्यादा से ज्यादा तो क्यों न इस कॉल पर अच्छे से बात करे बिल्कुल"
270291,14,filler_मतलब,outputs\disfluency_clips\270291_14_filler_मतलब.wav,"तो मैं बताऊं मेरा पहला दिन कैसा था, हम मतलब बहुत ज्यादा एक्साइटेड थे हम लोग कॉलेज के लिए"
270291,15,filler_मतलब,outputs\disfluency_clips\270291_15_filler_मतलब.wav,हम लोग अ वहा अच्छा मतलब फर्स्ट डे तो होता है सब एक्साइटेड ही होता है इंसान फर्स्ट डे तो
270291,16,repetition_हाँ,outputs\disfluency_clips\270291_16_repetition_हाँ.wav,घबराहट भी होती है हाँ हाँ हां
270291,17,filler_आ,outputs\disfluency_clips\270291_17_filler_आ.wav,तो आप मुझे बताओ आपका फर्स्ट डे कैसा था पहले आप बताओ।
270291,18,filler_ह्म्म,outputs\disfluency_clips\270291_18_filler_ह्म्म.wav,ह्म्म ह्म्म
270291,19,filler_आ,outputs\disfluency_clips\270291_19_filler_आ.wav,तो हमारा तो ये था बस कि अपना इंजॉय करा फर्स्ट डे गए रैगिंग वेगिंग होती थी लेकिन अपने दोस्त यार थे सारे सीनियर्स में भी हैलो आवाज आ रही है
270291,20,filler_तो,outputs\disfluency_clips\270291_20_filler_तो.wav,हा तो सीनियर्स हमारे साथ फ्रेंड्स ही थे मैक्स टू मैक्स तो इसलिए हमें ज्यादा न रैगिंग की दिक्कत न कुछ और जो दोस्त वगैरह थे हमारे फिर दोस्त वगैरह बन गए
270291,21,repetition_अच्छा,outputs\disfluency_clips\270291_21_repetition_अच्छा.wav,अच्छा अच्छा अच्छा ।
270291,23,filler_तो,outputs\disfluency_clips\270291_23_filler_तो.wav,तो डांस वांस किया होगा तुमने तो कैसा डांस करती हो डांस कैसे करती हो
270291,24,repetition_अच्छा,outputs\disfluency_clips\270291_24_repetition_अच्छा.wav,अच्छा अच्छा अच्छा हाँ अक्सर लड़कियां वैसे पेंटिंग वेंटिंग में ज्यादा रहती हैं तुमने सात कोल ऐसे ही दिए हैं अपने सारे ऐसे ही
270291,27,filler_तो,outputs\disfluency_clips\270291_27_filler_तो.wav,यार ये तो बहुत दुख की बात है यार लेकिन ऐसा होना नहीं चाहिए शायद है ना।
270291,28,filler_मतलब,outputs\disfluency_clips\270291_28_filler_मतलब.wav,नहीं देखो मेरा क्या है मैं भई बहुत ज्यादा क्लोज हूं मतलब बहुत ज्यादा ओपन माइंडेड हूं मैं ना किसी से वो नहीं करता कि फर्स्ट टाइम बात कर रहा हूं मतलब
270291,29,filler_आ,outputs\disfluency_clips\270291_29_filler_आ.wav,ऐसा कर के कुछ आप देखो मैं आपको नहीं जानता आप मुझे नहीं जानते मैं झूठ भी बोल सकता हूँ कोई दिक्कत नहीं है लेकिन यह है कि अपना एज ए फ्रेंड बिल्कुल खुल के बात करो अगर कोई बुराईयां भी है वो भी बता दो अपनी क्या ही कर लेगा कोई इंसान गर्लफ्रेंड तो हो नहीं तुम मेरी
270291,30,filler_आ,outputs\disfluency_clips\270291_30_filler_आ.wav,है कि नहीं वैसे मैरिड हो आप अन्मैरिड मैरिड हो आप चलो बढ़िया अच्छी बात है ओं
270291,33,filler_आ,outputs\disfluency_clips\270291_33_filler_आ.wav,हेलो हां आवाज आ रही है
270291,34,filler_आ,outputs\disfluency_clips\270291_34_filler_आ.wav,हां तो हमारा तो बस यहीं था यार अपना लिया मतलब कॉलेज में बस चल रही लाइफ थी ऐसा कुछ भी नहीं है कोई नया कुछ खास नहीं था वैसे पता नहीं क्यों आई डोंट नो
270291,37,filler_आ,outputs\disfluency_clips\270291_37_filler_आ.wav,"अच्छा नहीं लगता ऐसे आप मैरिड हो और मै अनमैरिड, तो दैट इज व्हाई."
270291,39,filler_तो,outputs\disfluency_clips\270291_39_filler_तो.wav,क्यू यार मैं तो शादी कर रहा मैं तो मैं तो मैं तो घरवालों से ज़िद कर रहा हूँ मेरी शादी करा दो।
365033,0,filler_आ,outputs\disfluency_clips\365033_0_filler_आ.wav,"मुझे भी आईफ़ोन ही पसंद है, बाकि फाइव जी फोन आजकल चले हुए हैं, उनमें अच्छे सारे फीचर्स हैं."
365033,2,repetition_हां,outputs\disfluency_clips\365033_2_repetition_हां.wav,हां हां
365033,3,filler_आ,outputs\disfluency_clips\365033_3_filler_आ.wav,"फोन में आजकल छोटे छोटे फोन में भी फ़ीचर्स आ गए हैं जैसे हम उनमें कुछ भी देखना चाहें कुछ भी देख सकते हैं हम अपनी पसंदिदा कोई भी चीज, खोजना चाहें तो उसमें वो हम सर्च करके पता चल सकता"
365033,4,filler_आ,outputs\disfluency_clips\365033_4_filler_आ.wav,लगता है कि हमें यह हमारी जरूरत है आजकल जैसे इंटरनेट चल रहा है।
365033,6,filler_आ,outputs\disfluency_clips\365033_6_filler_आ.wav,"हा जी बिलकुल , बिलकुल ठीक बोल रहे हो आप"
365033,8,filler_आ,outputs\disfluency_clips\365033_8_filler_आ.wav,नहीं ऑफिस वगैरा जैसे जाते हैं तो लैपटॉप घर भी ले आ सकते हैं लैपटॉप के पर एक ऐसी ऐसी चीज़ है जिसको हम घर पे बैठ के भी यूज़ कर सकते हैं ।
365033,10,filler_तो,outputs\disfluency_clips\365033_10_filler_तो.wav,"वैसे तो डेल भी अच्छा है, डेल भी अच्छा है, पर एच. पी. का ज़्यादा अच्छा है, क्योंकि मैंने,"
365033,13,filler_तो,outputs\disfluency_clips\365033_13_filler_तो.wav,"अच्छा नहीं लैपटॉप कहीं भी अगर हम दुकान पर लेने जाते हैं, तो हमें सब सारे फीचर्स चेक करने चहिए उसके।"
365033,14,repetition_बहुत,outputs\disfluency_clips\365033_14_repetition_बहुत.wav,बहुत बहुत ज्यादा
365033,16,filler_तो,outputs\disfluency_clips\365033_16_filler_तो.wav,लैप्टॉप कंप्यूटरस हो गे कंप्यूटर बच्चों को बच्चों के लिए अच्छा है कंप्यूटर में हम कोई भी बच्चों को जैसे गेम वगेरा दिखा सकते हैं अगर इंटरनेट घर पे लगा हो तो
365033,17,filler_हम्म,outputs\disfluency_clips\365033_17_filler_हम्म.wav,हम्म व्हाट्सएप है हांजी हांजी हांजी
365033,18,repetition_हांजी,outputs\disfluency_clips\365033_18_repetition_हांजी.wav,हांजी हांजी हांजी वो
365033,19,filler_आ,outputs\disfluency_clips\365033_19_filler_आ.wav,आजकल बहुत चीजे ऐसी चल गई हैं जो हमें मतलब हर चीज में सहायता करती हैं जैसे कुछ भी हमें देखना हो हमें अपने पसंदीदा कोई गाने सुनने हो फिल्म देखनी हो
365033,20,filler_आ,outputs\disfluency_clips\365033_20_filler_आ.wav,तो हम अपने पसंद का कुछ भी सुन सकते हैं आजकल की इन सब चीजों पे।
365033,22,"repetition_जी,","outputs\disfluency_clips\365033_22_repetition_जी,.wav","हाँ जी, जी, जी, हाँ जी"
365033,26,filler_आ,outputs\disfluency_clips\365033_26_filler_आ.wav,इनको हम जैसे फ्री टाइम पे अपना हमारे पास कोई जैसे टाइम बचा हुआ ए तो हम अपना इंटरेटेन्मेंट कर सकते हैं इनको देख के।
365033,27,filler_तो,outputs\disfluency_clips\365033_27_filler_तो.wav,हां जी हां जी हां जी ये तो है ही मैप का यूज़ कर लेते होगे हां जी जैसे पता लग जाता होगा
365033,33,filler_आ,outputs\disfluency_clips\365033_33_filler_आ.wav,आजकल तो बहुत सारे फीचर्स ऐसे ही आ चुके हैं जिससे हम का अपने फोन को किसी के फोन के साथ कनेक्ट कर सकते हैं अगर कहीं हम फंस जाते हैं किसी खतरे में पड़ जाते है तो हमारे
365033,34,filler_आ,outputs\disfluency_clips\365033_34_filler_आ.wav,"जो हमारा फोन कनेक्ट होगा, उनको पता चल सकता है कि ये बन्दा खतरे में पड़ा हुआ है, इसकी हेल्प करने चाहिए, हांजी हांजी"
365033,37,filler_आ,outputs\disfluency_clips\365033_37_filler_आ.wav,"हांजी हम बहुत इन सच चीज़ों से बहुत कुछ सीख सकते हैं। बच्चो कों सिखा सकते हैं। उनके जो आजकल स्कूलों में ये एक्टिविटी वगैरा करवाते हैं प्रोजेक्ट करवाते हैं, तो हम इन पे सर्च करके बच्चों को हम सिक"
365033,39,filler_आ,outputs\disfluency_clips\365033_39_filler_आ.wav,"हान जी, हान जी, हान जी, अच्छा जी आपके साथ बात कर, बात करके अच्छा लगा, ओके धन्यवाद"
365059,0,filler_मतलब,outputs\disfluency_clips\365059_0_filler_मतलब.wav,जी तो ह जी जी मैं भी फोन को लेकर फीचर्स को ज्यादा वेल्यू वाली मतलब वेल्यू देता हूं फीचर्स को लेके
365059,1,filler_आ,outputs\disfluency_clips\365059_1_filler_आ.wav,"अभी अच्छा फोन होने का मतलब है आपके पास एक पसंदीदा फोन हो आपका जिसमें अच्छे फीचर्स हो कैमरा अच्छा हो उसका, बहुत सारी चीजे फोन में एक से बड़े के एक चीजे जानने के लिए।"
365059,4,filler_आ,outputs\disfluency_clips\365059_4_filler_आ.wav,हां जी बिल्कुल जैसे की मेरा पसंदीदा फोन था आईफोन मैने बताया है आपको तो मैं आईफोन एक देखने में भी ऐसा लगता है क्लासिक है एकदम और फिर अपनी रि रिचेस्ट जो भी है हमारी जो रिच्नेस है
365059,5,filler_आ,outputs\disfluency_clips\365059_5_filler_आ.wav,सही दिखती है आईफोन से स्टेटस उसका वेलिवर्ड समाजिक स्टेटस जो हमारा जो भी है वो भी आईफोन को लेके एक भावना है मतलब लोगों के दिलों में कि आप आईफोन यूज करोगे तो आप ।
365059,6,filler_आ,outputs\disfluency_clips\365059_6_filler_आ.wav,अच्छे हो भले आपके पास कुछ ना हो और ऐसा है आईफोन का बोलना वो लेपटॉप में तो मेरे पसंद दिया ऐसा कुछ खास है नहीं लेपटॉप का मैं बहुत कम यूज करता हूं अधिकतम मुझे फोन यूज करना पसंद है ।
365059,8,filler_आ,outputs\disfluency_clips\365059_8_filler_आ.wav,ह्म्म हु जी अभी तक आपने सबसे अच्छा लैपटॉप कौन से यूज़ करा है
365059,9,filler_आ,outputs\disfluency_clips\365059_9_filler_आ.wav,जी तो मुझे भी एच_पी का भी बेस्ट लगता है वैसे डेल का भी आता है और मैंने जो यूज करा था वो डेल का था वो कुछ मुझे तीस हजार के समथिंग ऐसे कुछ पड़ा था ।
365059,10,filler_उम,outputs\disfluency_clips\365059_10_filler_उम.wav,मतलब सेकंड हैंड ही उम्म उम्म जी
365059,11,repetition_जी,outputs\disfluency_clips\365059_11_repetition_जी.wav,जी जी मैंने भी ऐसा ही था मैंने सेकंड हैंड लिया था पर मैंने केश लिया था मुझे लेपटॉप ऐसा पसंद करने के पहले मुझे बहुत देखना पड़ा उसमें क्या फीचर्स है क्या नहीं है
365059,12,filler_आ,outputs\disfluency_clips\365059_12_filler_आ.wav,मैम केसी क्या है प्रोसेसर कैसा है हु जी जी और आजकल सबसे पार्ट्स बदलने वाला फ्रोड बहुत चलता है तो सबसे पहले तो ये चेक करना पड़ता
365059,13,filler_आ,outputs\disfluency_clips\365059_13_filler_आ.wav,जी तो सबसे पहले तो ये चेक करना पड़ेगा कि क्रेडिट हम ले रहे हैं तो सही भी है या नहीं हमारे लिए कहीं आई सी वगैरा जैसे लेपटॉप में बहुत ही ज्यादा हो जाते हैं गर्म हो जाते लेपटॉप तो
365059,16,filler_तो,outputs\disfluency_clips\365059_16_filler_तो.wav,जी बिल्कुल अभी अगला टॉपिक है जरूरी ऐप्स या सहायक उपकरण की खोज तो जैसे हम नये स्मार्टफोन लेते हैं ।तो हमें सबसे ज़रूरी है वाट्सएप
365059,17,filler_तो,outputs\disfluency_clips\365059_17_filler_तो.wav,वह सारे एप हैं जैसे इंस्टाग्राम है वॉट्सएप है सोशल मीडिया यूट्यूब हैं तो सभी सभी चीजों की हमें खोज करनी पड़ती हैं वह से मिलते जुलते जैसे सहाय उपकरण नहीं जैसे कि हम मान सकते हैं जैसे हम हेडफोन का यूज़ करते हैं अधिक
365059,18,filler_तो,outputs\disfluency_clips\365059_18_filler_तो.wav,ट्रेवलिंग में हम कहीं भी जाते हैं जैसे पैदल चलते वक्त हम जहाँ फोन का यूज़ नहीं कर सकते है वहाँ हम इसे यूज़ कर सकते हैं इन चीजों का तो ये चीजें हमें बोहोत
365059,20,filler_आ,outputs\disfluency_clips\365059_20_filler_आ.wav,जी बिलकुल सही बोला आपने जैसे जी
365059,21,filler_आ,outputs\disfluency_clips\365059_21_filler_आ.wav,जी तो इसमें हमें सभी एप्स बहुत फायदे देते हैं हमें एप्स खोजने पड़ते हैं और प्ले स्टोर पर अच्छे अच्छी सुविधा जनक एप्स है जैसे फिटनेस के भी एप्स आते हैं आजकल तो आप फोन की मदद से वो भी इंस्टॉल कर सकते हो आपके फोन
365059,22,filler_आ,outputs\disfluency_clips\365059_22_filler_आ.wav,और उसके अलावा आपके पास उपकरण हैं जैसे फिटनेस के भी आते हैं जैसे स्मार्ट वॉच आती है तो वो भी आपका फोन से कनेक्ट हो जाती है तो या आप ले लेपटॉप से भी कनेक्ट कर सकते हो आप तो
365059,23,filler_आ,outputs\disfluency_clips\365059_23_filler_आ.wav,बहुत सारी ऐसी चीजें हैं जो आप कर सकते हो स्मार्टफोन और कई अप्स के मदद से
365059,24,filler_आ,outputs\disfluency_clips\365059_24_filler_आ.wav,अब ये हे गेहे बातें के अपने जो गैजेट्स हैं हमारी लाइफ में कैसे इंटरफेयर करते हैं कैसे हम बातचीत कर सकते हैं मतलब इन सब अपनी लाइफ को आसान बना सके
365059,25,filler_आ,outputs\disfluency_clips\365059_25_filler_आ.wav,"जी, अब मैं कहीं पे जाता हूँ, तो मुझे जनरली नई सिटी में इसका ये लोकेशन ढूंढने में बहुत दिक्कते आती है, तुम इसकी मदद से मैप का यूज कर दिया मैं, जल्दे से जल्दी, जी."
365059,26,filler_तो,outputs\disfluency_clips\365059_26_filler_तो.wav,तो मैं हमेशा सोचता हूँ कि जी की हूं
365059,27,filler_आ,outputs\disfluency_clips\365059_27_filler_आ.wav,जी बिल्कुल जी हमें बहुत सारी चीजें नहीं पता होती है बाहर के बारे में जैसे आउट ऑफ सिटी हम जाते हैं कभी भी तो हाँ
365059,28,repetition_हम,outputs\disfluency_clips\365059_28_repetition_हम.wav,हम इसकी मदद से जानकारी ले सकते है हम इजीली पहुंच भी सकते है वहा पर हमे जाने मे कोई दिक्कत नहीं है हमे उसकी दूरी का अंदाजा हो जाता है कितना क्या खर्चा होगा खर्च का भी अंदाजा एक तरह के हम हम
365059,30,filler_आ,outputs\disfluency_clips\365059_30_filler_आ.wav,"तो मेरा तो ऐसा ही मानना है कि गेजेट्स से लाइफ आसान कर सकते हैं हम्म हम्म ,"
365059,31,filler_तो,outputs\disfluency_clips\365059_31_filler_तो.wav,जी जी बिल्कुल महिलाओं के लिए बहुत अच्छी चीज है वुमन सेफ्टी को लेके सभी एक बहुत ही इंपॉर्टेंट टॉपिक हे वुमन सेफ्टी तो है
365059,33,filler_तो,outputs\disfluency_clips\365059_33_filler_तो.wav,"तो यह एक बहुत इजी चीज है कि हम किसी की भी लोकेशन जान सकते हैं।कभी उसको कोई खतरा हो या वो कहीं फंस जाए रात में तो हम उसके माध्यम से जल्दी से जल्दी पता करते हैं, ये हमारी लाइफ को बहुत।"
365059,35,filler_तो,outputs\disfluency_clips\365059_35_filler_तो.wav,जी तो
365059,37,filler_आ,outputs\disfluency_clips\365059_37_filler_आ.wav,जी और वैसे भी आजकल मनोरंजन के लिए गैजेट्स मनोरंजन में गैजेट्स बहुत काम आते है मेरा मानना ऐसा है कि जी जी आपको कोई मूवी देखनी है तो
661889,0,filler_मतलब,outputs\disfluency_clips\661889_0_filler_मतलब.wav,वो सॉफ्टवेयर का ही है ना सब गूगल का ही सिस्टम है उसमें तो वो मल्टीटास्किंग के लिए भी बहुत अच्छा है और उसका सब कुछ अच्छा है मतलब इससे डिफरेंट है बहुत और वो लैपटॉप
661889,1,filler_तो,outputs\disfluency_clips\661889_1_filler_तो.wav,"मैं तो अभी गैलेक्सी एम फिफ्टि वन यूज़ कर रहा हूँ, सैमसंग का"
661889,2,filler_आ,outputs\disfluency_clips\661889_2_filler_आ.wav,अच्छा मै जो यह यूज करता हूँ इसमें सिर्फ आईजी नहीं है इसमें ऐट जीबी रैम है तो यह स्मूथ नहीं चलता मैं पबजी भी खेलता हूँ तो नाइंटी एफ पी एस पे तो चल सिक्सटी एफपीएस तो स्मूथ नहीं चलता है नाइंटी एफपीएस ।
661889,3,filler_आ,outputs\disfluency_clips\661889_3_filler_आ.wav,"यह सारा और उसके लिए वन ट्वेंटी एफपीएस के लिए अभी नए फोंस बहुत अच्छे अच्छे फोंस आए। बट यह बहुत बैटर है। इसका बैटरी क्वालिटी बहुत अच्छा है, सेवन थाउजंड एमएएच बैटरी है इसका तो यह."
661889,4,filler_तो,outputs\disfluency_clips\661889_4_filler_तो.wav,पूरे दिन भी पूरा कुछ भी कर लग तो भी अ डाउन नहीं होते बैटरी ही यह इसका प्लस पॉइंट है और यह इसके क्लिच ही नहीं होता।
661889,5,filler_आ,outputs\disfluency_clips\661889_5_filler_आ.wav,हु लैपटॉप मेरे खयाल से तो मैकबुक तो बेस्ट है बट आउट ऑफ बजट है मैकबुक के सारे मतलब आईफोन है ही वैसे ही बहुत कॉस्टली होता है बट आईफोन है भी वैसे ही क्वालिटी भी है ही क्वालिटी का पैसा वैल्यू ऑफ मनी है
661889,6,filler_मतलब,outputs\disfluency_clips\661889_6_filler_मतलब.wav,बट अ अ एक्स एक्सपेक्ट मैकबुक मतलब एप्पल से अ बैटर मेरी चॉइस है मतलब वेक्टर वेक्टर अ बोहोत बढ़िया लैपटॉप है गेमिंग के लिए
661889,7,filler_आ,outputs\disfluency_clips\661889_7_filler_आ.wav,राइट टू वी का मोड़ आया उसमें तो लैपटॉप एक दम मस्त है मतलब एचपी का ही लैपटॉप लेकिन उसमें जो आ रेड ऑन ग्राफिक्स जो अभी बीएमडी ग्राफिक्स है पर
661889,8,filler_आ,outputs\disfluency_clips\661889_8_filler_आ.wav,गेमिंग के लिए तो बेस्ट क्योंकि जो अभी के ग्राफिक्स तो बहुत रियलिस्टिक है जी_टी_ए_फाइव अभी लांच हुआ न बहुत सारे नए गेम हैं लेकिन जी_टी_ए_फाइव में जो ग्राफिक्स है अभी के फोर के ग्राफिक्स है
661889,14,filler_आ,outputs\disfluency_clips\661889_14_filler_आ.wav,मतलब आईज में रखा गया उसको आईज क्यूब के टेस्ट करने के लिए टेंपरेचर में तो आईज में रखा उसको फिर भी वो चलने लगा आई फोन खत्म हो गया तभी ट्वेन्टी फोर आवर्स के बाद
661889,16,filler_आ,outputs\disfluency_clips\661889_16_filler_आ.wav,फिर उसको अ टेस्ट किया तो आईफोन थोड़ा अटक रहा था लेकिन एस ट्वेंटी फाइव चला एंड और दूसरा प्लस पॉइंट इसका कैमरा आईफोन जानने जाता है उसके प्रोसेसर के लिए और कैमरा के लिए मोस्टली
661889,17,filler_आ,outputs\disfluency_clips\661889_17_filler_आ.wav,अम आईफोन का कैमरा रियलिस्टिक है ना
661889,18,filler_तो,outputs\disfluency_clips\661889_18_filler_तो.wav,देखने वाला ओर्जिनल फिफ्टीन क्लिंट हंड्रेड मैगापिक्सल ये अभी तो गैलक्सी में टू हंड्रेड मैगापिक्सल इसका तो डायरेक्ट चांद तक जूम जाता है
661889,20,filler_आ,outputs\disfluency_clips\661889_20_filler_आ.wav,नहीं फोन तो अच्छा है ऐसा कुछ नही बट जो गेमिंग वेमिंग करता है ना उसके लिए ही अच्छा होता है क्योंकि वह ना एक साल के बाद ग्लिच होने लगता है और ग्लिच हुआ ना वह मेरे को ग्लिच होने वाली भले मैं उसमें कुछ प्रोसेसर नहीं मिले अच्छा बट वह ग्लिच वाले हो
661889,22,filler_आ,outputs\disfluency_clips\661889_22_filler_आ.wav,मैम इससे अच्छा आप आईक्यू या पो को का अच्छे अच्छे फोन है पो को और आईक्यू के अच्छे अच्छे ओ रेंज के मस्त फोन है अभी
661889,23,filler_मतलब,outputs\disfluency_clips\661889_23_filler_मतलब.wav,जी समझता क्या टॉपिक है उसका मतलब जो
661889,24,filler_तो,outputs\disfluency_clips\661889_24_filler_तो.wav,गैजेट्स तो अ लैपटॉप के लिए मैंने गैजेट एक गैजेट देखा था वो टाइम पे जब जिओ ने लॉन्च किया जिओ वो टाइम पे मेरे पास एयरटेल का लैपटॉप था पुराना मैंने सेकंडल लिया था
661889,25,filler_आ,outputs\disfluency_clips\661889_25_filler_आ.wav,तो मेरे को उस चीज में एक गैजेट बहुत काम आया था वह समय अभीआ भी वह किसी को काम आता है नहीं लेकिन मैं आउटडोर बहुत ज्यादा था यहा वहा मुझे वह गैजेट बहुत काम आया उसको डॉंगल बोलते हैं डॉंगल ।
661889,26,filler_तो,outputs\disfluency_clips\661889_26_filler_तो.wav,तो डॉंगल उसमें सिम कार्ड जा जो फोन में सिम कार्ड लगता है वो ही उसमें जीओ का सिर्फ जो का ही सिम कार्ड लगता था उसमें बट वो वाईफाई जैसे काम करता था कहाँ पर भी बट वो नेटवर्क स्पीड मोबाइल की ही थी
661889,27,filler_मतलब,outputs\disfluency_clips\661889_27_filler_मतलब.wav,पर वो वाइ फाई जैसे काम करता था मतलब उसमें सिम कार्ट डालेंगे और रिचार्ज करेंगे तो अपन अ ह हॉसपॉट या वाइफाई तो घर पर ही रहता है वो थोड़ी न लेके गुम सकता है और मोबाइल का हॉसपॉट देंगे तो वो फट फट कंजूम कर लेगा
661889,28,filler_आ,outputs\disfluency_clips\661889_28_filler_आ.wav,तो उसके लिए वो एक डोंगल ऑप्शन था और सीडी जैसा सीडी जैसा होता है डिवाइस था एक वो मुझे बहुत प्यारा लगा और अभी तो बहुत अच्छे अच्छे गैजेट आए ओसी एलेक्सा एलेक्सा कुछ न कुछ.
661889,29,filler_तो,outputs\disfluency_clips\661889_29_filler_तो.wav,ओ जरूरी है अपने को तो ब्लॉग जो बनाता है उसके लिए जरूरी है
661889,30,filler_तो,outputs\disfluency_clips\661889_30_filler_तो.wav,ब्लॉगर को तो फर्स्ट ऑफ फॉल्ड तो ब्लॉगर के लिए बेस्ट कैमेरा चाहिए और माइक ये तो उनका मेन असेसेरी कैमेरा अच्छा होगा और माइक अच्छी होगी तो इनवायरमेंट भी होगा ना लेते
